estado,municipio,id_estado,id_municipio,cve_inegi,nombre,ap_paterno,ap_materno,sexo,partido,integrantes,descripcion,pdo_gob_ini,pdo_gob_fin,direccion,pag_web,cve_lada,telefono
Oaxaca,Santa María Quiegolani,20,428,20428,AMANDO GASPAR,LOPEZ ,ANTONIO ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA QUIEGOLANI, OAX.  CP. 70586",http://,958,951: 5-96-21-01; 5-96-21-02
Oaxaca,Santa María Sola,20,429,20429,RENE MARTIN ,MORALES ,CANCECO,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA SOLA, OAX.  CP. 71460",http://,951,283: 5-46-21-26
Oaxaca,Santa María Tataltepec,20,430,20430,ZENON JUAN DE DIOS ,SANTIAGO ,--,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA TATALTEPEC, OAX.  CP. 69880",http://,555,59-676-04
Oaxaca,Santa María Tecomavaca,20,431,20431,IRIS CRISTAL,MENDEZ ,ARTEAGA,M,PSD,,PARTIDO SOCIALDEMÓCRATA ,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTA MARIA TECOMAVACA, OAX. CP. 68590",http://,236,958: 525-60-38; 525-60-40; 525-60-41; 5256046
Oaxaca,Santa María Temaxcalapa,20,432,20432,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santa María Temaxcaltepec,20,433,20433,VALENTIN ,CORTES,MENDOZA ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA TEMAXCALTEPEC, OAX  CP. 71950",http://,200,971: 5-22-80-78
Oaxaca,Santa María Teopoxco,20,434,20434,SUSANA,ALVARADO ,LOZANO ,M,COAL.,PRI-PVEM-PNA,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL S/N SANTA MARIA TEOPOXCO, OAX.  CP. 68544",http://,200,951: 5-60-00-61; 5-60-00-62
Oaxaca,Santa María Tepantlali,20,435,20435,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santa María Texcatitlán,20,436,20436,LOURDES,HERNANDEZ ,MENCHACA ,M,COAL.,PRI-PVEM-PNA,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL BENITO JUAREZ S/N SANTA MARIA TEXCATITLAN, OAX. CP. 68680",http://,951,555: 1-50-56-63
Oaxaca,Santa María Tlahuitoltepec,20,437,20437,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santa María Tlalixtac,20,438,20438,--,--,--,-,-,-,-,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA TLALIXTAC, OAX. CP. 68627",http://,287,954: 5-53-41-40
Oaxaca,Santa María Tonameca,20,439,20439,HUGO,CASTREJON ,MARTINEZ ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL S/N COL. CENTRO SANTA MARIA TONAMECA, OAX. CP. 70946",http://,958,954: 5-55-90-33
Oaxaca,Santa María Totolapilla,20,440,20440,FLORIBERTO ,MONTEROS ,MENDOZA ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA TOTOLAPILLA, OAX.  CP. 70716",http://,201,954: 4-88-55-00
Oaxaca,Santa María Xadani,20,441,20441,OSCAR,SANCHEZ ,GUERRA,H,COAL.,PRI-PVEM-PNA,COALICION ,01/01/19,31/12/21,"CALLE IGNACIO ALLENDE ESQ. LEONA VICARIO, CENTRO SANTA MARIA XADANI, OAX. CP. 70125",http://,971,956: 5-58-60-22
Oaxaca,Santa María Yalina,20,442,20442,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santa María Yavesía,20,443,20443,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santa María Yolotepec,20,444,20444,ELIAS ,VELASCO ,LOPEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA YOLOTEPEC, OAX.  CP. 71176",http://,555,951: 5-71-08-00
Oaxaca,Santa María Yosoyúa,20,445,20445,NOE TAURINO ,LOPEZ ,VASQUEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA YOSOYUA, OAX.  CP. 69890",http://,953,995: 5-22-41-43; 5-87-22-14
Oaxaca,Santa María Yucuhiti,20,446,20446,EULOGIO WULFRANO ,APARICIO ,LOPEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA YUCUHITI, OAX.  CP. 71110",http://,954,200: 1-25-90-12; 1-25-90-06
Oaxaca,Santa María Zacatepec,20,447,20447,ROSA,LOPEZ ,LUCAS ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL VENUSTIANO CARRANZA S/N SANTA MARIA ZACATEPEC, OAX. CP. 71050",http://,954,953: 5-03-51-02
Oaxaca,Santa María Zaniza,20,448,20448,ODILON ,RAMIREZ,SANCHEZ ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA ZANIZA, OAX.  CP. 71370",http://,954,951: 5-22-04-59; 5-18-71-14
Oaxaca,Santa María Zoquitlán,20,449,20449,GUADALUPE ,ALTAMIRANO ,MARTINEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTA MARIA ZOQUITLAN, OAX.  CP. 70490",http://santamariazoquitlan.gob.mx/,956,951: 5-14-68-25; 5-16-23-37
Oaxaca,Santiago Amoltepec,20,450,20450,ABEL ,GARCIA ,SANTIAGO ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO AMOLTEPEC, OAX.  CP. 71360",http://,951,953: 5-25-14
Oaxaca,Santiago Apoala,20,451,20451,ARTEMIO NORBERTO ,JIMENEZ,MARTINEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO APOALA, OAX.  CP. 69625",http://,951,283: 5-60-90-49
Oaxaca,Santiago Apóstol,20,452,20452,TEODORO ,GARCIA ,SANTIAGO ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO APOSTOL, OAX.  CP. 71540",http://,951,951: 5-46-60-80
Oaxaca,Santiago Astata,20,453,20453,DORIAN GEOVANNI ,RICARDEZ,MEDINA ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO ASTATA, OAX.  CP. 70790",http://,995,200: 1-25-89-02
Oaxaca,Santiago Atitlán,20,454,20454,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santiago Ayuquililla,20,455,20455,GABRIELA,PALACIOS ,MENDEZ,M,COAL.,PRI-PVEM-PNA,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTIAGO AYUQUILILLA, OAX.  CP. 69220",http://,953,27-355-10
Oaxaca,Santiago Cacaloxtepec,20,456,20456,TERESITA DEL CARMEN,MARTINEZ ,FLORES,M,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,PALACIO MUNICIPAL CERRADA DE HIDALGO S/N SANTIAGO CACALOXTEPEC.OAX. CP. 69065,http://,951,5-06-80-81
Oaxaca,Santiago Camotlán,20,457,20457,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santiago Comaltepec,20,458,20458,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Villa de Santiago Chazumba,20,459,20459,XOCHITL,MORENO ,LOPEZ ,M,COAL.,PRI-PVEM-PNA,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL CALLE AYUNTAMIENTO 1-C SANTIAGO CHAZUMBA, OAX. CP. 69010",http://,953,954: 5-81-40-47; 5-81-40-46
Oaxaca,Santiago Choápam,20,460,20460,EVERGISTO ,GAMBOA ,DIAZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO CHOAPAM, OAX. CP. 68900",http://,283,954: 5-82-85-45; 5-82-82-30; 58-28-81-62
Oaxaca,Santiago del Río,20,461,20461,LEONCIO ,NAVARRETE,CARRASCO ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL CALLE HIDALGO SANTIAGO DEL RIO, OAX. CP. 69490",http://,200,953: 5-54-08-82; 5-54-00-63
Oaxaca,Santiago Huajolotitlán,20,462,20462,JOSE LUIS,RAMIREZ ,ALVERDIN ,H,PSD,,PARTIDO SOCIALDEMÓCRATA ,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTIAGO HUAJOLOTITLAN, OAX.  CP. 69090",http://,953,972: 7-25-15-39; 5-68-02-38
Oaxaca,Santiago Huauclilla,20,463,20463,RAFAEL GILBERTO ,BAUTISTA ,NICOLAS ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO HUAUCLILLA, OAX.  CP. 69659",http://,951,201: 2-50-70-21; 951 5-14-50-24
Oaxaca,Santiago Ihuitlán Plumas,20,464,20464,BENYUSET,HERNANDEZ,GONZALEZ ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, SANTIAGO IHUITLAN PLUMAS, OAX. CP. 69330",http://,953,971: 7-25-35
Oaxaca,Santiago Ixcuintepec,20,465,20465,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santiago Ixtayutla,20,466,20466,GERARDO ,GARCIA ,VELASCO ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO IXTAYUTLA, OAX.  CP. 71730",http://,954,954: 5-53-70-06
Oaxaca,Santiago Jamiltepec,20,467,20467,CECILIA,RIVAS,MARQUEZ ,M,COAL.,PRI-PVEM-PNA,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTIAGO JAMILTEPEC, OAX.  CP. 71700",http://,954,951: 5-18-30-03
Oaxaca,Santiago Jocotepec,20,468,20468,PEDRO ,ESCARCEGA,PEREZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO JOCOTEPEC, OAX.  CP. 68920",http://,283,1-23-72-09
Oaxaca,Santiago Juxtlahuaca,20,469,20469,NICOLAS ENRIQUE,FERIA ,ROMERO,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTIAGO JUXTLAHUACA, OAX.  CP. 69700",http://,953,200: 1-23-72-14
Oaxaca,Santiago Lachiguiri,20,470,20470,CIRO ,RIVERA,GONZALES,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO LACHIGUIRI, OAX.  CP. 70705",http://,972,59-722-05
Oaxaca,Santiago Lalopa,20,471,20471,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santiago Laollaga,20,472,20472,AKSA YURAY,TOLEDO ,PRADO ,M,COAL.,PRI-PVEM-PNA,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL ADOLFO LOPEZ MATEOS # 35 SANTIAGO LAOLLAGA, OAX. CP. 70720",http://,971,994: 7-24-00-27
Oaxaca,Santiago Laxopa,20,473,20473,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santiago Llano Grande,20,474,20474,YOLANDA,PEÑA,SALINAS,M,COAL.,PRI-PVEM-PNA,COALICION ,01/01/19,31/12/21,"INDEPENDENCIA ESQUINA VENUSTIANO CARRANZA, CENTRO  CP. 71660",http://,954,200: 1-23-72-23
Oaxaca,Santiago Matatlán,20,475,20475,JUAN CARLITOS ,MENDEZ ,HERNANDEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL CALLE INDEPENDENCIA S/N SANTIAGO MATATLAN, OAX. CP. 70440",http://www.municipiosantiagomatatlan.gob.mx/municipio,951,195: 45-43-66-07; 954 102-83-20
Oaxaca,Santiago Miltepec,20,476,20476,DAVID ,ORTEGA,FLORES,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL, DOMICILIO CONOCIDO S/N, SANTIAGO MILTEPEC, OAX. CP. 69050",http://,200,951: 1-77-69
Oaxaca,Santiago Minas,20,477,20477,FELIPE ,RAMIREZ,CARBAJAL ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO MINAS, OAX. CP. 71490",http://,200,953: 5-20-80-84
Oaxaca,Santiago Nacaltepec,20,478,20478,AMNEY ,SANTIAGO ,SANTIAGO ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL CALLE GUERRERO # 4 SANTIAGO NACALTEPEC, OAX. CP. 68692",http://,951,200: 1-23-72-42
Oaxaca,Santiago Nejapilla,20,479,20479,PEDRO ,PABLO ,SANTOS ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO NEJAPILLA, OAX.  CP. 69595",http://,,951: 5-16-33-04
Oaxaca,Santiago Nundiche,20,480,20480,CONSTANCIO ,SANJUAN ,SANJUAN,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO NUNDICHE, OAX. CP. 69824",http://,951,(954) 1-06-60-42  ;  (961) 3-73-44-03
Oaxaca,Santiago Nuyoó,20,481,20481,FERNANDO GILDARDO ,PEREZ,SARABIA,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO NUYOO, OAX.  CP. 71130",http://,200,238: 5-34-60-00; 200 1-23-50-54
Oaxaca,Santiago Pinotepa Nacional,20,482,20482,JOSE ALBERTO,FENOCHIO,VIGIL ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL NOVENO NORTE # 306 PINOTEPA NACIONAL, OAX. CP. 71600",http://,195,951: 5-74-00-65
Oaxaca,Santiago Suchilquitongo,20,483,20483,JULIO CESAR,RODRIGUEZ ,LOPEZ ,H,PSD,,PARTIDO SOCIALDEMÓCRATA ,01/01/19,31/12/21,"PALACIO MUNICIPAL CALLE REFORMA # 6 SANTIAGO SUCHILQUITONGO, OAX. CP. 68230",http://www.santiagosuchilquitongo.gob.mx/,951,951: 5-10-49-70
Oaxaca,Santiago Tamazola,20,484,20484,ANAYELI ANGELICA,HUERTA ,ATRISTAIN,M,COAL.,PRI-PVEM-PNA,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTIAGO TAMAZOLA, OAX. CP. 69100",http://,953,31-859-49
Oaxaca,Santiago Tapextla,20,485,20485,ANDRES,VERONICA ,SILVA ,H,PNA,,PARTIDO NUEVA ALIANZA ,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTIAGO TEPEXTLA, OAX.  CP. 71680",http://,200,951: 5-10-79-38
Oaxaca,Villa Tejúpam de la Unión,20,486,20486,LETICIA,BAUTISTA ,SANCHEZ ,M,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL ENTRE INSURGENTES Y PROGRESO VILLA TEJUPAM DE LA UNION, OAX CP. 69530",http://,953,-
Oaxaca,Santiago Tenango,20,487,20487,MAURO ,CRUZ ,LEYVA,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL CALLE 3 LOTE 5 FRAC. YAHUCHI SANTIAGO TENANGO, OAX. CP. 71220",http://,951,958: 5-89-58-70
Oaxaca,Santiago Tepetlapa,20,488,20488,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santiago Tetepec,20,489,20489,CRECENCIA,SALUSTIA ,GANDARILLAS ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTIAGO TETEPEC, OAX.  CP. 71784",http://,954,954: 4-58-10-04; 5-40-06-62
Oaxaca,Santiago Texcalcingo,20,490,20490,RUBEN ,CARRERA ,LOPEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO TEXCALCINGO, OAX.  CP. 68535",http://,238,200: 1-23-05-54; 1-23-05-55
Oaxaca,Santiago Textitlán,20,491,20491,FELIX ,VASQUEZ ,CRUZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO TEXTITLAN, OAX. CP. 71340",http://,951,953: 5-32-60-92
Oaxaca,Santiago Tilantongo,20,492,20492,ROBERTO ,SANTIAGO ,NICOLAS ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO  TILANTONGO, OAX.  CP. 69940",http://,951,953: 5-18-80-39
Oaxaca,Santiago Tillo,20,493,20493,ANGEL SERAFIN ,SANTIAGO ,GOMEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO TILLO, OAX.  CP. 69680",http://,951,953: 5-54-06-83
Oaxaca,Santiago Tlazoyaltepec,20,494,20494,ANASTASIO IGNACIO ,PACHECO ,LOPEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO TLAZOYALTEPEC, OAX.  CP. 68268",http://,951,229: 9-14-87-48
Oaxaca,Santiago Xanica,20,495,20495,AIDA ,HERNANDEZ,MORENO ,M,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO XANICA, OAX.  CP. 70890",http://,958,200: 1-23-72-49 AL 52
Oaxaca,Santiago Xiacuí,20,496,20496,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santiago Yaitepec,20,497,20497,ROBERTO ,SALINAS,SANTIAGO ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO YAITEPEC, OAX.  CP. 71930",http://,954,741: 4-15-40-51
Oaxaca,Santiago Yaveo,20,498,20498,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santiago Yolomécatl,20,499,20499,GILBERTO ,CERVANTES,PEREZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO YOLOMECATL, OAX.  CP. 69570",http://,953,958: 5-39-21-05
Oaxaca,Santiago Yosondúa,20,500,20500,PATROCINIO ,MARTINEZ ,CARRIZOSA,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL AV. 20 DE NOVIEMBRE S/N SANTIAGO YOSONDUA, OAX. CP. 71180",http://,953,40266.42153
Oaxaca,Santiago Yucuyachi,20,501,20501,MARTIN RAFAEL ,CARRERA ,ALCORTA,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTIAGO YUCUYACHI, OAX.  CP. 69420",http://www.santiagoyucuyachi.gob.mx/,953,951: 5-10-89-70
Oaxaca,Santiago Zacatepec,20,502,20502,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santiago Zoochila,20,503,20503,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Nuevo Zoquiápam,20,504,20504,FRANCISCO,HERNANDEZ,CUEVAS,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL NUEVO ZOQUIAPAM, OAX. CP. 68764",http://municipionuevozoquiapam.gob.mx/,200,951: 5-23-60-94
Oaxaca,Santo Domingo Ingenio,20,505,20505,AMELIA,GOMEZ,RIOS ,M,C.C.,PRI-PVEM-PNA,CANDIDATURA COMÚN,01/01/19,31/12/21,"PALACIO MUNICIPAL 16 DE SEPTIEMBRE S/N, CENTRO SANTO DOMINGO INGENIO, OAX. CP. 70120",http://,994,951: 5-10-79-80
Oaxaca,Santo Domingo Albarradas,20,506,20506,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santo Domingo Armenta,20,507,20507,ROSALINA,SERRANO ,SALINAS,M,COAL.,PRI-PVEM-PNA,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTO DOMINGO ARMENTA, OAX.  CP. 71690",http://,741,951: 5-14-67-21
Oaxaca,Santo Domingo Chihuitán,20,508,20508,RUBEN,ORDAZ ,TORRES,H,C.C.,PVEM-PNA,CANDIDATURA COMÚN,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTO DOMINGO CHIHUITAN, OAX.  CP. 70730",http://,971,971: 728-02-99
Oaxaca,Santo Domingo de Morelos,20,509,20509,RUBEN ENRIQUE ,JUAREZ ,PEREZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO DOMINGO DE MORELOS, OAX.  CP. 70906",http://,958,951: 5-74-00-66; 5-74-00-57
Oaxaca,Santo Domingo Ixcatlán,20,510,20510,BERTOLDO ,BERNABE,GARCIA,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO DOMINGO IXCATLAN, OAX. CP. 71146",http://,951,174-31-32
Oaxaca,Santo Domingo Nuxaá,20,511,20511,HECTOR ,LOPEZ,MIGUEL ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO DOMINGO NUXAA, OAX.  CP. 69960",http://,951,5-18-05-44
Oaxaca,Santo Domingo Ozolotepec,20,512,20512,CRISOFORO SANTO,JIMENEZ,AGUILAR ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO DOMINGO OZOLOTEPEC, OAX.  CP. 70884",http://,200,953: 5-31-16; 5-31-00-10
Oaxaca,Santo Domingo Petapa,20,513,20513,DELFINO,ESPINOSA,DEHEZA ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL AV. JUAREZ # 17 SANTO DOMINGO PETAPA, OAX. CP. 70350",http://,972,555: 1-51-91-69
Oaxaca,Santo Domingo Roayaga,20,514,20514,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santo Domingo Tehuantepec,20,515,20515,VILMA,MARTINEZ ,CORTES ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL AV. 5 DE MAYO S/N, CENTRO SANTO DOMINGO TEHUANTEPEC CP. 70760",http://,971,5-18-24-15
Oaxaca,Santo Domingo Teojomulco,20,516,20516,OTONIEL ,CRUZ ,DIAZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO DOMINGO TEOJOMULCO, OAX.  CP. 71380",http://municipiosantodomingoteojomulco.gob.mx/,951,200: 1-25-90-35
Oaxaca,Santo Domingo Tepuxtepec,20,517,20517,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santo Domingo Tlatayápam,20,518,20518,HELADIO ,CRUZ ,SANCHEZ ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO DOMINGO TLATAYAPAM, OAX.  CP. 69557",http://,951,32483.62847
Oaxaca,Santo Domingo Tomaltepec,20,519,20519,CONRADO ,MARTINEZ ,CORTES,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO DOMINGO TOMALTEPEC, OAX. CP. 68293",http://,951,5-18-05-44
Oaxaca,Santo Domingo Tonalá,20,520,20520,JOSUE,HERNANDEZ ,CASTILLO ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL SANTO DOMINGO TONALA, OAX.  CP. 69290",http://,953,953: 5-54-08-38
Oaxaca,Santo Domingo Tonaltepec,20,521,20521,AURELIANO ,RAMOS ,ESPINOZA,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO DOMINGO TONALTEPEC, OAX.  CP. 69536",http://,555,951: 5-10-50-89
Oaxaca,Santo Domingo Xagacía,20,522,20522,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santo Domingo Yanhuitlán,20,523,20523,--,--,--,-,-,-,-,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO DOMINGO YANHUITLAN, OAX.  CP. 69660",http://,951,59-620-01
Oaxaca,Santo Domingo Yodohino,20,524,20524,--,--,--,--,--,--,--,--,--,--,--,--,--
Oaxaca,Santo Domingo Zanatepec,20,525,20525,ADELMA,NUÑEZ ,GERONIMO,M,C.C.,PRI-PVEM-PNA,CANDIDATURA COMÚN,01/01/19,31/12/21,"PALACIO MUNICIPAL AV. FEBRONIO LOPEZ # 20 SANTO DOMINGO ZANATEPEC, OAX. CP. 70160",http://,994,953: 5-37-12-69
Oaxaca,Santos Reyes Nopala,20,526,20526,BULMARO ,SANCHEZ ,VASQUEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL AV. HIDALGO S/N SANTOS REYES NOPALA, OAX. CP. 71960",http://,954,281: 8-69-40-42; 951 5-14-41-83
Oaxaca,Santos Reyes Pápalo,20,527,20527,FRANCISCO ,CERQUEDA,CORTES,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTOS REYES PAPALO, OAX.  CP. 68645",http://www.santosreyespapalo.org.mx/,951,951: 5-10-78-97
Oaxaca,Santos Reyes Tepejillo,20,528,20528,APARICIO ,REYES ,ROJAS,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTOS REYES TEPEJILLO, OAX.  CP. 69760",http://www.santosreyestepejillo.gob.mx/,953,954: 5-81-50-07
Oaxaca,Santos Reyes Yucuná,20,529,20529,SERGIO FRANCISCO ,AMADO ,AJA,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTOS REYES YOCUNA, OAX.  CP. 69287",http://,953,951: 5-60-20-15; 5-60-20-21; 5-60-20-22
Oaxaca,Santo Tomás Jalieza,20,530,20530,OSVALDO ,HERNANDEZ,MENDOZA ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO TOMAS JALIEZA, OAX.  CP. 71507",http://santotomasjalieza.gob.mx/,951,953: 1-17-43-16; 5-55-00-44; 5-55-60
Oaxaca,Santo Tomás Mazaltepec,20,531,20531,CARLOS ,MAURILIO ,GOMEZ,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL S/N, SANTO TOMAS MAZALTEPEC, OAX. CP. 68254",http://santotomasmazaltepec.gob.mx/,951,951: 1-11-53-23
Oaxaca,Santo Tomás Ocotepec,20,532,20532,CAMILO FEDERICO ,GARCIA ,REYES,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO TOMAS OCOTEPEC, OAX.  CP. 69865",http://,953,951: 5-21-46-28
Oaxaca,Santo Tomás Tamazulapan,20,533,20533,ADAN ,PINACHO ,CORTES,H,UYC,,USOS Y COSTUMBRES,01/01/20,31/12/22,"PALACIO MUNICIPAL SANTO TOMAS TAMAZULAPAN, OAX.  CP. 70866",http://,951,951: 5-00-31; 5-14-02-65
